CLAVE,LONGITUD,LATITUD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
DLDUR682,-0.2758386157557756,0.26033227541327686,-1.4532275196500444,0.15047325339206374,-0.6021172864748442,0.42485729089585367,0.5553911027245663,0.909067803203481,0.26266234506574615,-0.5770910060321466,-0.15966237323518598,0.11777386029367741,2.2432989005176496,-0.04354508850551435
DLDUR683,-0.28409667213791434,0.2789742726349655,-1.1303340144141816,-0.7548242382811937,-0.5819802440000865,-0.12018891812407641,-0.3445131021670639,0.21714200956103755,-0.45188338816730866,-0.44851033084140485,-0.03502528780396015,-0.12424637447567516,0.24035047627879913,0.9222107878720063
DLDUR684,-0.2871234818872325,0.2896463270908384,-0.9689643932788473,-0.43579434499391073,-0.957704016296997,-0.18363828644030297,0.10987053737661925,0.7465408626249291,-0.40750695172920226,-0.606048645618377,0.03540386067549198,0.4283215222708591,0.22222725337144777,0.6235176880426959
DLDUR685,-0.29274278105201706,0.3238293266899125,0.3349647835789974,0.27859116281548896,-1.0645158234119356,-0.592303293888792,0.027448613388774003,0.8574314974990959,-0.23463348322535646,-0.4160900562779008,0.05606449916509558,1.0878122699752468,-0.31696531155341745,0.9437771371470624
DLDUR686,-0.28719512235467354,0.35401320098770095,1.495136261090248,2.746625422258848,0.26006536974783956,-0.16289987525791694,0.10385741717967685,0.42143885193940317,0.806036734918598,0.05872007878476874,-0.3822772643185939,-0.10923445753027383,2.2873221342418137,0.68334800851789
DLDUR688,-0.303600789398314,0.37135046427904783,-0.8178377001236183,1.4948505080760977,-0.7231648184290783,-0.04520900886942085,0.40106164461329624,1.2354201641245564,0.2871634812469116,-0.48276347555964844,-0.0725894569720823,0.6491701653197511,1.7651402199730535,0.46395587255853077
DLDUR689M1,-0.3095126204718114,0.3572351474981314,-1.3797248465628593,2.5022567755430405,-0.23561713551821456,0.12007523969681168,0.39000662395307706,1.416566378498582,0.6270147552624687,-0.531919363356679,-0.24927887599348508,0.5011219146817022,3.130074630960048,0.9958176196664391
DLDUR690,-0.29686360043952725,0.3898406285581526,-1.4469136044985795,3.0703360800522237,0.14023311726546403,0.18813245985498148,0.4545618735879825,1.593814715736316,0.8634632181210145,-0.5933692372305979,-0.3402952537567491,0.5758701081393951,4.469088606247157,0.3261822906954865
DLDUR691,-0.31891692433298086,0.4185550687844918,-1.2189257259304132,1.0493828591228143,-0.6964582162387323,0.08159842137395855,0.43659349925704505,1.0783678671092591,-0.06478637447252605,-0.6670660354123096,-0.05641358389019183,0.27012405357060687,1.465011962676444,0.4424023193363923
DLDUR692,-0.3265600667029306,0.44868490084847934,-4.75470075748123,5.105892472034103,0.7621751454962685,-0.5101743782660274,-0.39576286539772715,0.6857478516658618,0.11987829831646737,-0.052843186044718965,0.1559575250224662,0.9018866938506159,0.03945257637537309,0.28101597200396494
DLDUR694,-0.2838429454823995,0.5046031721944311,2.049387429730353,2.159408307691476,-0.4899590313208933,-0.6683631137351531,0.31501193557612484,1.222568241807167,-0.5235158253953461,-0.7857738216392622,-0.0439263060190022,0.6419988960519841,0.6978938771617474,0.34676850557159317
DLDUR695,-0.28298027485364885,0.5023333983747832,2.089941512071233,2.778687848500702,-0.8414484486177277,-0.18455872019479652,1.806422375571382,1.133766238745983,0.22072363189460645,-0.5527722295953874,-0.2332458941707671,0.23730676662308128,0.1916436174941822,0.5843680854615674
DLDUR696,-0.274302823235042,0.4885757897128355,0.8145935581800992,2.4630039743770777,-0.20194074328262945,-0.3237669046047805,0.3543564535484687,1.2289837337286922,-0.1075711052891867,-0.7235514890155862,-0.15730144740354318,0.45305990148152414,1.852215575108389,0.42494952682031545
DLDUR697,-0.2729953847042721,0.4820624138199463,1.322696120502473,1.8298647409246884,0.43260863132177907,-0.15145698536372934,-0.3735205637738391,0.16794878179179934,-0.07172092947861024,-0.2851171652993439,-0.2434663099314392,-0.6587453308250507,2.0466747661785325,-0.1286360751730968
DLDUR699,-0.26900889119321114,0.4364430481726695,-0.29840933653978585,1.0805535588897495,-0.03474677592511194,0.06026035551739888,0.03777364558000871,0.494287044237039,-0.22128957110805603,-0.5766018122437642,-0.18143462650761952,-0.4147330064825204,1.6575852622560219,0.35451838182168666
DLDUR700,-0.26944918156601605,0.43601328374196496,-0.4303478132823544,0.7951819241337655,0.02905562325359785,0.13352298125556283,-0.10236694241194548,0.276569433651037,-0.21167036789164034,-0.49297088633507835,-0.1919543833249981,-0.6425791302297301,1.6527150599448246,0.3190342184854498
DLDUR701,-0.25071370682085264,0.3965650265068369,-1.1972250414469807,0.8996111061209716,-0.1386914604470628,-0.031035476067975375,0.3274135256015102,-0.9137096375564937,0.38333649624396926,0.46758339030118096,-0.09889832645725881,-0.5265318049847263,-1.5527269093061655,-0.005762880292819836
DLDUR702,-0.2376288739449779,0.3584163563226421,3.116308825937592,2.179809450140015,-1.405724163993144,0.17389080267613785,2.653056551125365,0.11905707481945882,1.6228270296562062,0.7226370448296436,-0.27823173519516436,-0.20728483515850157,-1.037419727179679,-0.8755412486266942
DLDUR703M1,-0.5271011376926502,0.48755413415002374,-2.770262056956851,0.832834821732845,-0.3227065964461938,0.5158648953020912,0.7069912373188761,-0.30129761502472824,-0.2234404406503154,-0.36354779222129163,-0.11891129622071012,-1.0435811210134418,-0.6210958985443294,0.588479390310759
DLDUR710,-0.3118901884849589,0.14486460929787887,-1.2980188335131564,-1.1573980423205508,-0.6016973632495006,0.22332112883597557,0.1425224162349927,-0.37266272414760154,0.06569738257233963,-0.019125279682814408,-0.11696011904746684,-0.5857688137399086,-0.19109292312686335,0.45157170967269394
DLDUR711,-0.3273257241986913,0.15737667314269516,-1.069515739792411,1.523097705807603,-0.7045395698740192,0.603948541082213,1.7126081509205295,-0.11820694513242706,1.1132348108205867,0.3094655186385609,-0.3414409911666978,-0.7427577820270568,-0.5416656767368574,1.4233628376225806
DLDUR712,-0.3235541520899492,0.13380911232598827,-1.8989429985662023,-0.3655385245286884,-0.7812158207432454,0.3629800345196187,0.5933558119152598,-0.002468580705532572,0.44001119544193723,0.010730895474374766,-0.13809190487352682,-0.38253718996224395,0.08688817911373059,0.7234069538030268
DLDUR713,-0.35164318536518213,0.17744435596085195,-0.8129901396882754,0.15354094640425162,-0.32200223734660455,-0.013962259011916514,-0.3411821891974947,-0.31893767333105205,0.5169479012208492,0.3616116051736836,-0.12445899611928284,-0.14973957921980688,0.1283298939629309,1.1160847131627494
DLDUR728,-0.3964766853946541,0.22886940158219377,-6.670208495880435,9.187261179897105,3.0330476919818006,-0.39169254464527387,-0.6255037135239364,1.1252023615688296,0.22270592475289186,-0.47723307834765044,-0.15733097698761317,0.3215200786215899,3.0947802256777495,-0.01685791703098358
DLDUR729,-0.40267507833790916,0.22721725329170214,-0.7422406382741021,1.8663682783273863,-0.4572949045480527,-0.15265104930328208,0.19564386229809286,1.089107733245949,0.060277506807874665,-0.5234201976591746,-0.09481581937381453,0.4124246809855862,1.3153527855372922,1.1838449403017715
DLDUR731,-0.40232583105914116,0.21249717818015396,-1.3361554907037745,-0.3510489840840149,-0.6002764447543849,0.0047147242995830745,-0.3130183743517764,0.292293243635755,-0.16332392565997217,-0.3051413643800951,-0.022636640619651857,-0.11168973521865326,0.7171212737096794,0.6240211105178238
DLDUR735,-0.4110062676972256,0.22924512377909734,-3.405530097254687,1.6840563722922397,-1.0280705693106005,0.2235259905001983,0.6062122186219905,1.5007180334644246,0.45859240137300966,-0.45849455193491995,0.06753423206470174,0.8376514897565966,1.4978212286557322,0.6551840306491407
DLDUR736,-0.4202120677631988,0.21423424998090404,-2.746156332232174,-2.0438457358303945,-1.696419571157365,0.1942415230665531,0.24012954914311457,0.644783585365494,-0.15437918594181968,-0.3954157236977294,0.2199850845398246,0.5917893581316702,0.004919757210155967,-0.32754921713907714
DLDUR742M1,-0.5531827453698362,0.536094353862267,-2.5170346511832045,-1.3709178769766883,-1.1465104603921081,0.2490338618002259,-0.4255263187730478,0.04497614815105963,-0.3753636520489409,-0.3403637892894281,0.12637202737997047,-0.3465968549357216,0.33298503755584646,0.1070871061253931
DLDUR743M1,-0.5251952027568118,0.48086833779691107,-1.7640483552575272,-0.9320542293551695,-0.7821115322533462,0.09358922542074606,-0.3181197196204623,0.11906276500086943,-0.843957348814049,-0.678804961132576,0.06387603215232046,-0.40882250970162726,-0.041553230842445034,0.5384821448851619
DLDUR746,-0.4028198517825258,0.25609639365914977,-5.10777735517463,5.923927542327655,1.6275721089259814,-0.180720956586747,-0.4046003959576699,0.6524268356100007,0.188395932249852,-0.3173695662568427,-0.11062028902002172,0.27077433267195145,1.3624725928085808,0.7297094235955021
DLDUR755,-0.4142599389267687,0.2684514776819718,-0.905664934401567,-1.0388503089254513,-1.3307354296621443,-0.19744990705287813,0.0849734060570857,0.6559985157614154,-0.3199553500885883,-0.45042038522601613,0.12849432817023565,0.6813367137805715,-0.1422109744330989,0.20501582234572147
DLDUR756,-0.4254597320031418,0.3158645308035062,-3.8170964928746067,2.379750708930275,-0.7323077769579692,0.5560135151647739,0.5869572909607487,1.563426485709758,0.7520627437625323,-0.41853064481399144,-0.0005952569478969458,0.7329625071060397,2.511322464004015,0.3822033127607836
DLDUR757,-0.41919716114113964,0.32910487808478534,-1.3574587021273519,-1.589448152873845,-0.8946322178932058,0.05874465442514054,-0.2707633997680968,0.008759567041026877,-0.5085167458728809,-0.396780454077526,0.06815326024202623,-0.1289793395364589,-0.048998265520525996,0.025501577358499346
DLDUR758,-0.41238683920517316,0.3498056270703267,-1.673982606628135,2.9165407915461694,0.8563847911664191,-0.30592667577892674,-0.8913318192006243,-0.20410618652890583,-0.12568629548564542,-0.053484972568985815,-0.13129370210383545,-0.40995862755283125,0.4863562541632583,1.2025555024459433
DLDUR759,-0.41077791370726185,0.37407573692644835,0.14810721518913403,-1.1757506736719479,-0.22935869210016477,-0.14716375582591915,-0.8739762577059256,-0.6305549564924559,-0.45975705942049416,-0.08977532837701492,-0.06211694351823046,-0.6384229823523855,0.15316107525912906,0.07466590016729527
DLDUR760,-0.4104406065063999,0.4029342897762573,0.23613754315378768,0.7913062032621561,-0.5891569074144849,-0.1562242316232468,0.11826367725970248,0.2630277382598776,0.05922962266165252,-0.20652973967676386,-0.13240141670459551,0.15303493591549333,0.09219967097102756,1.177130520754334
DLDUR761,-0.38849922084332,0.39530404105147715,-0.17767426548302975,-0.027611574412065788,0.23365775830330562,-0.25855795957799205,-1.07735056561453,-0.5947352570991387,-0.5543207731562708,-0.22609011825969233,-0.19120968456068435,-0.7934137189243073,0.11817497150736023,1.6373953930898595
DLDUR762,-0.38663507618015514,0.41490593128306247,-0.6661115022866655,0.26073701653684495,0.16542769633847385,-0.21002172886839057,-0.7982218170256105,-0.25178716171666465,-0.8024803133642263,-0.5177067438951611,-0.1479736360150006,-0.814200932641819,0.1730425906995934,1.5638529693738163
DLDUR763,-0.38571569018134927,0.41732753804529427,-0.24801055789627932,0.7213144077921185,-0.44658322506339077,0.18665392756203414,0.8236441565503524,-0.2562196658475332,-0.10462784974861246,-0.28351272872090205,-0.2633544745756663,-1.0540609984447726,-0.7053035644786306,1.3944024865128155
DLDUR764,-0.38781415887343096,0.4181767731478835,-0.32633919520113314,0.7941457349006942,0.05242551729776855,-0.05654602290262135,-0.2088662961337113,-0.35608041255464873,-0.3950660175782296,-0.3240614114350998,-0.24785530481443288,-1.076423097393684,-0.08302402153668045,1.7469393812295269
DLDUR765,-0.38557091673673055,0.42187480600370425,-0.6257063190107395,1.6855698390661948,-0.011499848308039665,0.10174205698847807,0.4807881598594945,-0.31497737979013357,-0.013082679905920101,-0.20858327927643752,-0.3476138092471007,-1.162875214810773,-0.48039836326154217,2.353142889537845
DLDUR766,-0.3826814178833392,0.41755142729961303,-0.668593058418559,0.26064349254127744,-0.27891751054364905,-0.2923577397318908,-0.49984450744466724,0.20142282540560488,-0.7430589061873825,-0.6235551342254498,-0.08404144854710943,-0.2774246813325839,0.05169423912280206,1.6318363341011906
DLDUR767,-0.3877305783280838,0.43215827106414995,-1.3325206331157864,1.2577213130356182,1.0944320774818472,-0.39469136573941344,-1.2212229883739776,-0.9518576042886975,-1.1034181675522212,-0.379633879371622,-0.13431072994625473,-1.099647651791302,-0.8347008918598787,1.1953955279443345
DLDUR769,-0.3819978484231868,0.44142008056178395,-4.921900208504489,5.501066767878469,1.7862058080022842,-0.8911343672714097,-0.9223374086888065,-0.06021732728210566,-1.1573600369300798,-0.5151104320632891,0.12021304111908068,0.09768078620026956,-2.075978696657559,1.1312479231757855
DLDUR771,-0.4230224636004594,0.4688941228504011,-0.05532674333250379,1.211805998648262,-1.1086992865917589,0.023448670918196485,0.8913460225514741,0.8694373023736782,0.5844251043295122,-0.04418562927317838,-0.021142167814954517,0.5108650982640228,0.41538765737608285,1.1298741454320425
DLDUR772,-0.44304895926927235,0.4565030106717112,-1.8464341524277097,-1.183122463429043,-1.1204612767188056,0.046575691253206535,-0.34951327411943195,0.1796670506118303,-0.2491102532340419,-0.2958141638671439,0.08879663094264267,0.060350659724773305,0.17015709181641567,0.3734348199070247
DLDUR777,-0.44313701734383376,0.43381813967375665,-0.5379647929158834,0.4428818550641933,-0.9044519441115825,1.5374837602411302,0.010488037359655996,0.6880356723137684,0.009246966235731397,-0.4858896631496049,0.048526230056485244,0.2927144227409981,0.5338407409353743,0.5110239500150755
DLDUR780M1,-0.5750062227635915,0.6300351968468778,-0.7041737159416898,-1.336332773971517,-1.2071391542326635,-0.15548929500574915,-1.0652815438508616,-0.546841892824756,0.4530445528319588,0.5508032340155535,0.08811846007761463,0.38841783159835336,-0.03186410827443789,0.2323637866395591
DLDUR781M1,-0.3165826391022457,0.4168900532954756,-1.2772860042421237,0.9498693322599163,-0.5417035670071815,0.15715426003118868,0.2646539032908899,0.8740755815691177,-0.009236832432194338,-0.5948987046360712,-0.12165569906126251,-0.004684466479989439,1.615275266965461,0.7930872511052538
DLDUR782,-0.4614650369304351,0.4749365592773103,-0.14858033223809455,-0.39875079476611724,-1.2537582536243916,-0.37950710523911785,-0.14670603843804425,0.5090795558739867,-0.28467455988913926,-0.32055741753237577,0.12567353717036334,0.7641508931986842,-0.31169182323304767,0.3256120061269741
DLDUR783,-0.47191409760843334,0.4477687563135656,-4.531449670785464,2.300492686866236,-0.06521498253228529,0.2947983250732322,0.008854924895741976,0.4359181767655823,0.37563851592021535,-0.1793912100614412,0.002042432165284377,0.2617390716191885,0.889219988750474,0.324434980143418
DLDUR785,-0.4930719156588933,0.49207052083197617,-1.9472075888251401,-1.7236636404616739,-1.0372168739764416,0.14210201817530058,-0.8851035738996705,-0.5888372313497686,0.3504484747401033,0.38784506445441363,0.05364370692048866,0.00472790339612942,0.08323891988635157,0.3143890492470919
DLDUR788,-0.43065217338276635,0.35275478897204593,-3.0419437751973843,1.248728843084572,-0.8172969855247603,0.18521682449896543,0.023839475099918,0.7713733969485908,0.5758573422661177,-0.052996423857429836,0.04451543805955554,0.5268010795655254,1.2039626225893012,0.611505987139214
DLDUR789,-0.36311909274314347,0.319925418657706,-1.7610681644334212,-0.2972812383991066,-0.8691363094297576,-0.19213844744049283,-0.7845561419809862,0.01897451310547096,0.446024195974406,0.2949536355553187,0.0517305431243169,0.5092530306551413,0.18077680494807957,0.9100552724801293
DLDUR790,-0.33335695605125215,0.3325764482465826,-1.3958848274442648,-0.6114439741335562,-1.1252483932791253,-0.049275241859216244,-0.07099604039734254,0.02800838139765098,0.4945217850368881,0.241665169940085,0.0018292069623999237,0.40300265127895446,-0.22116988742437813,0.7488779865437574
DLDUR791,-0.321743737777364,0.2287561702351825,-0.8321255933573611,-0.3541872069727539,-0.8884462303185118,-0.3142685635758239,-0.015498151582844363,0.6434508861408667,-0.46433436956253976,-0.547513612914699,0.057144033413373665,0.525582611732818,-0.16191052113965154,0.7396722656617358
DLDUR792,-0.32272133165596595,0.21195160896273255,-0.05957203144069913,1.014014810745498,-0.019565191539475245,-0.4769615360975277,-0.5445704630763576,0.2834575001734518,-0.42023106244139297,-0.4238445549893507,-0.1555619114221496,0.016949510930359717,0.12401082880326467,2.102138265275116
DLDUR823,-0.4195523784588608,0.6520921485568572,0.18731364047512702,-0.3777315118836376,-0.8141268605876446,-0.43346969033721783,-0.8798199818186079,-0.23866492899428832,0.026151954188854565,0.1564389593085175,-0.0028260206557263,0.417307926449811,-0.22020880389002606,0.9754186344948154
DLDUR824,-0.4383221809280059,0.6948215414156251,-0.49541572866173905,0.059781454929806604,-0.20714657379600437,-0.26790119860478323,-1.4735697724145969,-0.8991512836609965,0.18072351457509517,0.5868833927281807,0.04918592549061388,-0.2793915051985595,0.18691972503986967,-0.1757222652574226
DLDUR829,-0.5182714500807328,0.7222055133145744,0.484536118616238,-0.31004138634713635,0.04996675735406309,0.38561971543121715,-0.9244615645249129,-0.6422542677671739,-0.6524516763611684,-0.3975204604469552,-0.21062622687882587,-1.3952234238337526,0.9256359892916562,0.8455961015673303
DLDUR830,-0.5205490199414128,0.7214026001266719,0.5630284038067155,1.7207946259241487,0.7002021899571422,0.7100593555217791,-1.2571511932654313,0.06572300662740166,-0.8592880028751677,-0.5354814153219447,-0.02752248542529816,-0.2088024313584925,0.31301909523159965,1.7825991672790402
DLDUR831,-0.5395874741634564,0.7275325335035443,-3.237840894019802,1.9433845719157574,-0.7049308094366921,-0.06271307286003093,-0.09566878210036205,0.7740928536398763,-0.2790888431551852,-0.5137614318649124,0.13252338137678324,0.36644538128205656,0.2640147908221643,0.8740710193616683
DLDUR832,-0.5379143707467959,0.739473293733891,-1.2155813638863437,-0.631534362675535,-0.7800430851163771,0.13798704210234675,-0.4787649846838286,-0.0652244242582118,-0.4392294414210912,-0.3895067296963901,-0.008311232205330116,-0.5145424813181785,0.6234026272774931,0.4723613322621485
DLDUR833,-0.5483216411521206,0.7521268967624724,-1.1433991517690565,0.15870180204019071,-1.1658509051092774,0.21072758755505094,0.39437265614595696,0.06118408176558165,0.12168692088789876,-0.14765804706169786,-0.05559197178916125,-0.28342467311291064,-0.013294598760240226,0.7439871605197261
DLDUR835,-0.5016404140666041,0.7431121374765015,-1.0416547467040955,-0.5130980471107541,-1.4721460118432255,0.5487130230282125,0.8983604940422628,-0.42254878357942594,0.6798994140400818,0.3848620114669151,-0.055058346779395806,-0.6004836396223301,-0.6655651534999799,0.2874690077955504
DLDUR836,-0.47894829600514716,0.7820791614868289,-1.2753053876587257,-1.1580173973185375,-0.9146771820807179,0.09994752561866639,-0.9023822562875851,-0.5730809604839328,0.2006050235170119,0.2842393284925446,0.0197408871884689,-0.17801258819706234,0.362713292419068,0.24995975985276006
DLDUR837,-0.45149954940765635,0.7942798391273623,1.16789299794674,2.0919311254168838,-1.3054881724066858,0.2679424651738632,1.7465007583697563,0.2158547204264246,0.8761854555604212,0.13041956944769534,-0.2623212979456944,-0.06080804782799496,-0.8138726721693172,1.278003210055672
DLDUR849,-0.5218266082774173,0.8323281451630694,-0.9861447127070898,-0.381413160308849,-1.1141682181829093,-0.31036877413529806,-1.3750483645917264,-0.6248342186581328,0.833281431899829,0.8566604479017869,0.06085020343747445,0.7145937177120978,-0.13196044855432856,1.0445218321268404
DLEST5371,0.3365300703254062,-1.0032348546585335,-1.7573531973579584,-2.139142055656315,-0.16132558897841623,0.406621280646222,1.1377061720383526,0.19109909509727419,0.4849808251526677,-0.11512603241525521,-0.2668673068556909,-0.46747008315315247,0.2602909591156236,-0.10302577721977521
DLEST5372,0.34712479995386175,-0.9918450678689882,-1.073159088321809,-2.0754782705409682,0.5770395847401505,0.08166691205936967,-0.04267144710132325,0.0002799216740527733,-0.2163826316635229,-0.2614354544486576,-0.13294541919634428,-0.2728557113342007,0.3632213057821355,-0.6693331413290866
DLEST5373,0.273942868456638,-0.8518818585793263,-2.2919992921743373,-2.501977333317208,0.06583195188681412,0.13119230648171049,-0.15415536569226415,-0.27936653311978615,0.46190505958512673,0.25903122682184526,-0.08860687585290047,0.09407696103371858,0.20007402165216745,-0.5710739126650817
DLEST6147,0.32204645732277565,-0.9966012991314293,0.019131967199736852,-0.5222199671688449,-0.16191913622921375,-0.00877431121853977,1.5429462586722682,0.37409830674454003,0.8336408890473173,0.07041996998842286,-0.36099402232053696,0.11310997774073046,-0.4626791301769659,0.7409562221965224
DLEST6480,0.2975910882564642,-0.863640676622543,-1.4463817781136106,-2.1622204766828124,-0.2957931650499373,0.3740716304451386,1.1614729493608036,0.25433760908765013,0.3405643281995211,-0.22389949604187404,-0.2549791234318484,-0.48088772383372935,0.22906151182290507,-0.10915253744997959
DLEST6481,0.2993492647282085,-0.8655656095217448,-0.9734936757041615,-2.2008533964956896,0.4051960847485191,0.05983209665892878,-0.01640504389279052,0.04637320624095437,-0.20870771634673327,-0.4178365205899256,-0.2897180371805343,-0.5754534633395297,0.6895413851889828,0.585395056381179
DLEST860,0.34622899560892123,-0.9743680668016698,-1.5150815490348468,-2.6367041578495063,-0.09788468539480555,0.45928382380920535,1.0553077778718623,-0.1607432609721976,0.5408001168559408,0.033546474020348604,-0.29403035695510465,-0.5600352761300244,0.071869512724068,-0.2867911659606486
DLEST881,0.30542825689239594,-0.871927152472051,-0.24023823915232892,-1.5060472515882926,0.8477516180892843,-0.17127345479515566,-0.3383626129241419,-0.23372815979037392,-0.18259248463365235,-0.2145203058338029,-0.31308578540450466,-0.5973551326626627,0.5608409060160566,0.5308780909913854
DLEST916,0.3427708505452287,-0.9973463099259732,-1.5194585321365628,-2.3798218304085754,-0.5402580735521311,-0.08356633607033438,0.7475859941644339,1.020406111573896,-0.06232257124333271,-0.5728961804418388,-0.05050452269365854,0.6944805799429167,0.28472803196629315,-0.24492166397956278
DLEST917,0.33988135169183525,-1.0084609960110742,-1.551429552337423,-2.014513251592313,-0.16181953323510337,0.24411021821075124,1.370618238222221,0.32521823639048575,0.15291693178041138,-0.37424228676029697,-0.24875989412921437,-0.16450521929811696,-0.4096277897844944,0.1661060500551662
DLEST918,0.343855905124988,-1.0325921401231364,-2.2469796539897984,-2.4414263654449497,-0.7424392121249689,0.33232565065890673,1.4073857573173445,0.48944408081795415,0.7350215182004575,0.023336262892057077,-0.09468939106581836,0.35088302074284433,-0.18280848659556784,-0.8170094271907217
DLEST926,0.36301077510662166,-1.03751513027845,-2.707719789150228,-1.4057568344293723,0.3388185818305419,-0.2352031855462678,0.22882202225167614,0.15645875297052853,0.0771679317376998,0.10680219551233268,0.15221449349896712,0.7320791621566032,-0.4818351704650213,-2.2293082549447485
DLEST932,0.34405739393966184,-1.0809187643398799,0.42090214230599254,-0.8617671405049145,1.6591629347686998,0.5521796802757785,0.15468672891459923,-2.228403238121151,-0.7981032853227945,1.2758320369291793,0.5088111948389101,0.2888281147086806,1.065753050257672,0.6876746090433168
DLEST936M1,0.2668688200499098,-0.807493369142863,3.4582157875833364,2.3312276673390175,2.6296370289074154,0.515290336324096,-1.2245917566749616,-0.8134859571688378,-0.15786154959547033,0.2394806684495521,-0.3388483733139023,-0.8759068470968427,0.5447594414866331,-0.5662384066343974
DLGUA1014,0.10346930165127158,-0.667199730195103,-3.0674925688564056,3.49455529832328,2.1978150794184117,-0.4130283053846734,-1.2631314392257433,-1.0698454218248918,1.3275581961980063,1.3381555705304968,-0.1312994146623879,0.5111663464702696,-0.48448971895768744,0.06156772077415184
DLGUA1027,0.03869587151780932,-0.7243867073155288,-2.9028656501911327,1.5627204228505687,1.3650457435220593,-0.42435093197955187,-0.6567896190575759,-0.2372810828081772,-0.04740602543678849,0.1415791470651311,-0.03965268190344731,-0.041822830858003104,-0.38878457571201397,0.21310669618411074
DLGUA1033,0.043448022524626775,-0.6874269662749579,-1.6976302181212042,2.986430292022768,1.5413460377272683,0.0998797964757525,0.7775267382967687,0.13956265232906315,0.33317265648974054,-0.2024835041366395,-0.3808464929667995,-0.6510369950113767,0.7134263716320629,0.4164968859199961
DLGUA1034M1,0.17079790845674298,-0.6799691380104004,-0.6799986849159787,-0.7160225129181618,0.8744684169882462,-0.22290178879090772,-0.34874412154140555,-0.11838859500269357,-0.4836095849810099,-0.37612006409286625,-0.21273370999702323,-0.6435028563243947,0.37325155348973205,0.40175794463614395
DLGUA1035M1,0.17164863900758753,-0.6780879535861797,0.7133804176328502,-0.22188425986127988,1.4729334767549624,-0.41163257945416526,-0.6753869492309672,-0.5089265522127215,-0.651392453985172,-0.3158104028650348,-0.32176311225272103,-1.0347187905556037,0.3445998217906941,0.6257421084702576
DLGUA1036,0.039694360532745936,-0.6892412412668533,-3.8969971988125978,4.328011622903243,2.637696260351178,0.043323470914531266,0.07511945781433324,-0.3170631790418061,-0.4103454716497389,-0.2385163398177564,-0.11597208823996442,-0.5709372192848894,-0.6670782863211325,-0.9422597742643738
DLGUA1038,0.043186833320420136,-0.6775320906099394,-5.740931753644923,8.032844383648532,4.293638894554651,-0.478026343511388,0.5361027650023474,-0.33711513515348834,-0.5896168081359348,-0.3680700002606713,-0.15860165359758432,-0.5490320278025954,-0.7402834958956209,-2.4103433903147766
DLGUA1040,0.04232714771114704,-0.6762222098001881,3.218394921309683,3.1276955357072556,2.2641701452210943,4.6914333543479785,0.5239484912553084,-0.5960351304811171,1.078321468474031,0.15551532937584522,-0.6289801859020816,-2.608821200103534,1.9437145330439984,0.5334526400344684
DLGUA1041M1,0.17052477917463021,-0.6664791670777543,-0.01645388183460252,2.131091063004567,1.7633713933108837,-0.27840407748033535,-0.5601811980885507,0.17304740682566885,-0.33918488820553244,-0.25307542940569344,-0.23187849707428282,-0.4687587510631228,0.5229829533010412,1.4126771744521711
DLGUA1043,0.046313641222208005,-0.6499293763360816,-3.366129662299042,6.508402716462642,3.814739755132906,-0.13024888316657957,0.018760067225770775,-0.8558699509656026,0.17103153977479474,-0.09868538510261014,-0.6228111542381252,-1.1716360209991514,-0.3058479493166849,0.9232899549507972
DLGUA1053,0.026184162381449945,-0.602616687363035,-0.955624343837145,-0.6488879620492503,0.48457485674878376,-0.2791043965199687,-0.11016511046319995,0.17319847413841238,-0.6451067089346383,-0.5735779484002279,-0.13374260295652768,-0.24561215111058746,-0.014608661931392286,0.49258812507701194
DLGUA1054,0.025728946911261284,-0.6004575714506946,-0.9570725308694593,-0.6096866145077897,0.40642097166385577,-0.2933056309971737,-0.07650807772223336,0.25709366471519784,-0.6127380754734825,-0.5661914463117735,-0.11082193288474584,-0.16054048783924607,0.0258360957238188,0.3795964366669601
DLGUA1055,0.024793143305332905,-0.5662900124898497,0.7070511318255877,1.188887303183198,-0.4036210117831483,0.24515110515129393,2.473574364252097,0.3227479377957983,0.978358661675759,0.0196377960554903,-0.45587591940765804,-0.13418821831728278,-1.158626514421393,1.4026856808634576
DLGUA1057,0.016397776027269478,-0.5469017177537642,4.388999327535675,1.8352619594881245,0.4895119705869746,-0.6241047371281377,1.527728147881791,0.34475902922745166,-0.3389784400758863,-0.5183547476866096,-0.3884872713442037,-0.1474186776079372,-1.2187592089703738,0.41857076908441176
DLGUA1059,0.01784849549291716,-0.5449536238972189,4.08897748809209,1.4818578970682694,0.7072196172876553,-1.148979331974832,0.2310671649409345,0.7750637671304021,-0.9250112147484328,-0.819428068320326,-0.19923699059198563,0.5085830780460604,-0.21740477855635046,0.09844575119207784
DLGUA1064,0.03315716787889222,-0.5427687735878295,0.057362676741862455,-0.614497380766314,-0.4258281395377257,0.3239138432112594,1.9171538266910806,0.02216914700289556,0.5056894470187898,-0.06478109382037482,-0.3168535061557375,-0.4948393298716118,-0.9912627948529267,0.5261046296204279
DLGUA1065,0.04240923574675539,-0.5371226468754625,0.3391612815149421,-0.9189649759394379,0.04003349335503423,-0.4335886220876051,0.14137248487860538,0.39164896448624226,-0.4896320664642124,-0.5660491810757318,-0.15789620719263597,0.32292251602618016,-0.2806787418706789,0.7704154904573578
